instrument_02tm3p1.csv:2,2024-02-04T08:00:02Z,30.96,31.49,31.44,62.29
instrument_02tm3p1.csv:2,2024-02-04T08:15:04Z,31.07,31.27,31.44,63.36
instrument_02tm3p1.csv:2,2024-02-04T08:30:02Z,32.93,33.26,33.56,54.38
instrument_02tm3p1.csv:2,2024-02-04T08:45:02Z,32.16,32.32,32.88,55.65
instrument_02tm3p1.csv:2,2024-02-04T09:00:02Z,32.53,32.74,33.31,56.15
instrument_02tm3p1.csv:2,2024-02-04T09:15:02Z,33.21,33.47,33.88,56.9
instrument_02tm3p1.csv:2,2024-02-04T09:30:02Z,32.92,33.26,33.69,55.72
instrument_02tm3p1.csv:2,2024-02-04T09:45:02Z,32.65,32.89,33.31,58.22
instrument_02tm3p1.csv:2,2024-02-04T10:00:02Z,32.71,32.75,33.31,59.46
instrument_02tm3p1.csv:2,2024-02-04T10:15:02Z,32.36,32.34,32.94,61.12
instrument_02tm3p1.csv:2,2024-02-04T10:30:03Z,31.71,31.92,32.38,62.54
instrument_02tm3p1.csv:2,2024-02-04T10:45:03Z,31.48,31.69,32,63.86
instrument_02tm3p1.csv:2,2024-02-04T11:00:03Z,32.12,32.3,32.69,62
instrument_02tm3p1.csv:2,2024-02-04T11:15:03Z,31.85,31.98,32.56,63.69
instrument_02tm3p1.csv:2,2024-02-04T11:30:05Z,31.92,31.92,32.56,64.09
instrument_02tm3p1.csv:2,2024-02-04T11:45:02Z,32.03,32.16,32.69,60.97
instrument_02tm3p1.csv:2,2024-02-04T12:00:02Z,31.89,32.13,32.56,59.79
instrument_02tm3p1.csv:2,2024-02-04T12:15:04Z,32.01,32.25,32.75,59.06
instrument_02tm3p1.csv:2,2024-02-04T12:30:02Z,31.58,31.8,32.38,62.44
instrument_02tm3p1.csv:2,2024-02-04T12:45:03Z,31.9,32.02,32.62,62.33
instrument_02tm3p1.csv:2,2024-02-04T13:00:03Z,30.91,31.02,31.56,65.26
instrument_02tm3p1.csv:2,2024-02-04T13:15:04Z,31.49,31.65,32.19,65.13
instrument_02tm3p1.csv:2,2024-02-04T13:30:02Z,30.5,30.6,31,67.27
instrument_02tm3p1.csv:2,2024-02-04T13:45:02Z,30.99,31.1,31.69,65.58
instrument_02tm3p1.csv:2,2024-02-04T14:00:02Z,30.12,30.32,30.94,69.2
instrument_02tm3p1.csv:2,2024-02-04T14:15:03Z,29.97,30.15,30.62,69.35
instrument_02tm3p1.csv:2,2024-02-04T14:30:02Z,29.69,29.87,30.31,69.51
instrument_02tm3p1.csv:2,2024-02-04T14:45:04Z,29.81,29.97,30.44,71.32
instrument_02tm3p1.csv:2,2024-02-04T15:00:09Z,29.09,29.26,29.5,73.44
instrument_02tm3p1.csv:2,2024-02-04T15:15:04Z,28.77,28.95,29.12,74.68
instrument_02tm3p1.csv:2,2024-02-04T15:30:03Z,28.56,28.72,28.88,74.99
instrument_02tm3p1.csv:2,2024-02-04T15:45:02Z,28.28,28.44,28.56,75.74
instrument_02tm3p1.csv:2,2024-02-04T16:00:03Z,28.14,28.3,28.38,76.1
instrument_02tm3p1.csv:2,2024-02-04T16:15:08Z,28.02,28.19,28.25,76.76
instrument_02tm3p1.csv:2,2024-02-04T16:30:02Z,28.02,28.17,28.19,76.78
instrument_02tm3p1.csv:2,2024-02-04T16:45:02Z,27.99,28.16,28.19,77.43
instrument_02tm3p1.csv:2,2024-02-04T17:00:02Z,28.02,28.16,28.19,77.81
instrument_02tm3p1.csv:2,2024-02-04T17:15:03Z,28.03,28.2,28.19,77.41
instrument_02tm3p1.csv:2,2024-02-04T17:30:09Z,27.98,28.13,28.19,77.95
instrument_02tm3p1.csv:2,2024-02-04T17:45:08Z,27.88,28.03,28.06,79.13
instrument_02tm3p1.csv:2,2024-02-04T18:00:08Z,27.85,27.99,28.06,79.94
instrument_02tm3p1.csv:2,2024-02-04T18:15:11Z,27.82,27.96,28,79.95
instrument_02tm3p1.csv:2,2024-02-04T18:30:09Z,27.88,28.05,28.06,79.83
instrument_02tm3p1.csv:2,2024-02-04T18:45:02Z,27.78,27.99,28,80.5
instrument_02tm3p1.csv:2,2024-02-04T19:00:02Z,27.79,27.95,27.94,80.82
instrument_02tm3p1.csv:2,2024-02-04T19:15:03Z,27.66,27.79,27.81,81.5
instrument_02tm3p1.csv:2,2024-02-04T19:30:04Z,27.54,27.68,27.75,82.53
instrument_02tm3p1.csv:2,2024-02-04T19:45:07Z,27.53,27.71,27.69,82.74
instrument_02tm3p1.csv:2,2024-02-04T20:00:05Z,27.64,27.81,27.75,82.95
instrument_02tm3p1.csv:2,2024-02-04T20:15:08Z,27.6,27.75,27.81,83.34
instrument_02tm3p1.csv:2,2024-02-04T20:30:04Z,27.75,27.9,27.81,82.27
instrument_02tm3p1.csv:2,2024-02-04T20:45:03Z,27.62,27.78,27.81,82.92
instrument_02tm3p1.csv:2,2024-02-04T21:00:03Z,27.78,27.92,27.94,82.69
instrument_02tm3p1.csv:2,2024-02-04T21:15:03Z,27.91,28.05,28.06,82.29
instrument_02tm3p1.csv:2,2024-02-04T21:30:02Z,27.87,28.02,28.06,82.33
instrument_02tm3p1.csv:2,2024-02-04T21:45:02Z,27.7,27.84,27.88,83.13
instrument_02tm3p1.csv:2,2024-02-04T22:00:02Z,27.63,27.79,27.81,83.97
instrument_02tm3p1.csv:2,2024-02-04T22:15:02Z,27.42,27.61,27.62,84.59
instrument_02tm3p1.csv:2,2024-02-04T22:30:02Z,26.96,27.2,27.06,86.27
instrument_02tm3p1.csv:2,2024-02-04T22:45:02Z,26.61,26.79,26.69,87.2
instrument_02tm3p1.csv:2,2024-02-04T23:00:02Z,26.29,26.39,26.38,88.16
instrument_02tm3p1.csv:2,2024-02-04T23:05:21Z,26.21,26.35,26.31,88.1
instrument_02tm3p1.csv:2,2024-02-04T23:06:40Z,26.18,26.29,26.25,88.09
instrument_02tm3p1.csv:2,2024-02-04T23:15:03Z,26.07,26.2,26.12,88.45
instrument_02tm3p1.csv:2,2024-02-04T23:30:03Z,25.91,25.98,26,90.11
instrument_02tm3p1.csv:2,2024-02-04T23:45:03Z,25.62,25.72,25.69,90.31
instrument_03tm3p1.csv:3,2024-02-04T08:00:00Z,28.16,27.69,27.06,59.12
instrument_03tm3p1.csv:3,2024-02-04T08:15:00Z,27.66,27.27,26.88,62.03
instrument_03tm3p1.csv:3,2024-02-04T08:30:00Z,28.06,28.44,27.38,58.99
instrument_03tm3p1.csv:3,2024-02-04T08:45:00Z,27.81,27.72,27,61.59
instrument_03tm3p1.csv:3,2024-02-04T09:00:01Z,28.48,28.09,27.75,60.65
instrument_03tm3p1.csv:3,2024-02-04T09:15:23Z,29.85,28.79,28.75,57.73
instrument_03tm3p1.csv:3,2024-02-04T09:30:00Z,30.46,29.08,29,57.04
instrument_03tm3p1.csv:3,2024-02-04T09:45:00Z,30.25,30.21,29.31,53.12
instrument_03tm3p1.csv:3,2024-02-04T10:00:00Z,30.99,29.7,29.56,53.73
instrument_03tm3p1.csv:3,2024-02-04T10:15:01Z,30.42,29.8,29.5,53.47
instrument_03tm3p1.csv:3,2024-02-04T10:30:00Z,31.31,30.04,29.81,53.24
instrument_03tm3p1.csv:3,2024-02-04T10:45:00Z,31.69,30.44,30.19,49.58
instrument_03tm3p1.csv:3,2024-02-04T11:00:00Z,32.31,31.11,30.94,47.71
instrument_03tm3p1.csv:3,2024-02-04T11:15:15Z,32.51,31.5,31.19,47.48
instrument_03tm3p1.csv:3,2024-02-04T11:30:01Z,31.65,30.98,30.62,48.22
instrument_03tm3p1.csv:3,2024-02-04T11:44:25Z,31.72,30.6,30.44,48.91
instrument_03tm3p1.csv:3,2024-02-04T11:45:58Z,31.1,29.79,29.69,50.63
instrument_03tm3p1.csv:3,2024-02-04T12:00:01Z,32.23,30.88,31,48.79
instrument_03tm3p1.csv:3,2024-02-04T12:15:01Z,31.41,30.07,30,48.41
instrument_03tm3p1.csv:3,2024-02-04T12:30:00Z,32.42,31.29,31,47.05
instrument_03tm3p1.csv:3,2024-02-04T12:45:00Z,32.26,30.61,30.56,46.08
instrument_03tm3p1.csv:3,2024-02-04T13:00:00Z,32.34,30.85,30.75,46.36
instrument_03tm3p1.csv:3,2024-02-04T13:15:00Z,30.71,29.55,29.44,49.69
instrument_03tm3p1.csv:3,2024-02-04T13:30:01Z,31.91,30.33,30.19,45.12
instrument_03tm3p1.csv:3,2024-02-04T13:45:11Z,31.51,30.03,29.88,47.48
instrument_03tm3p1.csv:3,2024-02-04T14:00:00Z,31.11,29.63,29.5,47.81
instrument_03tm3p1.csv:3,2024-02-04T14:15:13Z,30.69,29.25,29.19,48.78
instrument_03tm3p1.csv:3,2024-02-04T14:30:00Z,30.42,29.07,29.06,49.19
instrument_03tm3p1.csv:3,2024-02-04T14:45:00Z,30.1,28.77,28.75,50.07
instrument_03tm3p1.csv:3,2024-02-04T15:00:07Z,29.85,28.65,28.69,50.73
instrument_03tm3p1.csv:3,2024-02-04T15:15:00Z,28.75,27.97,27.94,52.06
instrument_03tm3p1.csv:3,2024-02-04T15:30:01Z,28.34,27.59,27.56,52.07
instrument_03tm3p1.csv:3,2024-02-04T15:45:00Z,27.82,27.12,27.06,53.97
instrument_03tm3p1.csv:3,2024-02-04T16:00:00Z,27.22,26.49,26.44,56.05
instrument_03tm3p1.csv:3,2024-02-04T16:15:10Z,26.5,25.76,25.75,58.55
instrument_03tm3p1.csv:3,2024-02-04T16:30:01Z,25.88,25.2,25.19,60.36
instrument_03tm3p1.csv:3,2024-02-04T16:45:01Z,25.43,24.76,24.75,62.64
instrument_03tm3p1.csv:3,2024-02-04T17:00:00Z,25.27,24.64,24.56,63.93
instrument_03tm3p1.csv:3,2024-02-04T17:15:03Z,25.11,24.48,24.44,65.15
instrument_03tm3p1.csv:3,2024-02-04T17:30:01Z,24.68,24.01,23.94,67.26
instrument_03tm3p1.csv:3,2024-02-04T17:45:01Z,24.47,23.84,23.81,67.68
instrument_03tm3p1.csv:3,2024-02-04T18:00:01Z,24.37,23.72,23.69,68.06
instrument_03tm3p1.csv:3,2024-02-04T18:15:01Z,23.97,23.34,23.25,69.14
instrument_03tm3p1.csv:3,2024-02-04T18:30:04Z,23.69,23.04,23,69.94
instrument_03tm3p1.csv:3,2024-02-04T18:45:00Z,23.6,22.93,22.88,70.05
instrument_03tm3p1.csv:3,2024-02-04T19:00:01Z,23.04,22.33,22.31,72.98
instrument_03tm3p1.csv:3,2024-02-04T19:15:00Z,22.91,22.32,22.19,74.61
instrument_03tm3p1.csv:3,2024-02-04T19:30:00Z,22.95,22.36,22.31,74.26
instrument_03tm3p1.csv:3,2024-02-04T19:45:00Z,22.94,22.32,22.19,74.11
instrument_03tm3p1.csv:3,2024-02-04T20:00:01Z,22.63,21.98,21.81,75.46
instrument_03tm3p1.csv:3,2024-02-04T20:15:13Z,22.42,21.8,21.69,75.8
instrument_03tm3p1.csv:3,2024-02-04T20:30:00Z,22.56,22.05,21.88,73.75
instrument_03tm3p1.csv:3,2024-02-04T20:45:00Z,22.62,21.97,21.94,73.69
instrument_03tm3p1.csv:3,2024-02-04T21:00:01Z,22.57,22.01,21.88,74.1
instrument_03tm3p1.csv:3,2024-02-04T21:15:00Z,22.59,22,21.88,76.73
instrument_03tm3p1.csv:3,2024-02-04T21:30:00Z,22.73,22.09,22,77.07
instrument_03tm3p1.csv:3,2024-02-04T21:45:00Z,22.63,21.97,21.88,78.49
instrument_03tm3p1.csv:3,2024-02-04T22:00:00Z,22.28,21.64,21.5,84.93
instrument_03tm3p1.csv:3,2024-02-04T22:15:11Z,22.27,21.67,21.56,86.19
instrument_03tm3p1.csv:3,2024-02-04T22:30:00Z,22.56,21.92,21.88,85.24
instrument_03tm3p1.csv:3,2024-02-04T22:45:01Z,22.53,21.9,21.81,85.41
instrument_03tm3p1.csv:3,2024-02-04T23:00:00Z,22.41,21.73,21.62,86.03
instrument_03tm3p1.csv:3,2024-02-04T23:15:00Z,22.33,21.65,21.5,86.4
instrument_03tm3p1.csv:3,2024-02-04T23:30:00Z,22.19,21.5,21.38,87
instrument_03tm3p1.csv:3,2024-02-04T23:45:00Z,22.08,21.43,21.25,87.5
instrument_04tm3p1.csv:4,2024-02-04T08:00:02Z,26.89,25.82,25.94,72.54
instrument_04tm3p1.csv:4,2024-02-04T08:15:02Z,27.13,25.73,25.94,71.56
instrument_04tm3p1.csv:4,2024-02-04T08:30:02Z,28.05,26.82,26.94,68.83
instrument_04tm3p1.csv:4,2024-02-04T08:45:02Z,27.79,26.47,26.44,69.36
instrument_04tm3p1.csv:4,2024-02-04T09:00:02Z,28.02,26.68,26.88,66.96
instrument_04tm3p1.csv:4,2024-02-04T09:15:02Z,28.36,27.18,27.44,65.3
instrument_04tm3p1.csv:4,2024-02-04T09:30:02Z,28.57,27.22,27.44,63.96
instrument_04tm3p1.csv:4,2024-02-04T09:45:02Z,29.26,27.96,28.19,62.29
instrument_04tm3p1.csv:4,2024-02-04T10:00:03Z,29.47,28.18,28.44,62.09
instrument_04tm3p1.csv:4,2024-02-04T10:15:03Z,30.06,28.47,28.81,58.89
instrument_04tm3p1.csv:4,2024-02-04T10:30:03Z,29.86,28.51,28.81,56.02
instrument_04tm3p1.csv:4,2024-02-04T10:45:03Z,30.3,28.74,29,55.8
instrument_04tm3p1.csv:4,2024-02-04T11:00:02Z,30.72,29.32,29.62,53.76
instrument_04tm3p1.csv:4,2024-02-04T11:15:02Z,29.7,28.37,28.75,56.77
instrument_04tm3p1.csv:4,2024-02-04T11:30:02Z,29.89,28.36,28.62,55.83
instrument_04tm3p1.csv:4,2024-02-04T11:45:02Z,30.12,28.48,28.69,55.58
instrument_04tm3p1.csv:4,2024-02-04T12:00:02Z,30.52,28.94,29.19,55.79
instrument_04tm3p1.csv:4,2024-02-04T12:15:02Z,30.06,28.5,28.88,56.32
instrument_04tm3p1.csv:4,2024-02-04T12:30:02Z,30.4,28.95,29.25,54.54
instrument_04tm3p1.csv:4,2024-02-04T12:45:02Z,30.84,29.13,29.31,52.81
instrument_04tm3p1.csv:4,2024-02-04T13:00:02Z,30.54,28.95,29.19,53.44
instrument_04tm3p1.csv:4,2024-02-04T13:15:02Z,30.09,28.52,28.88,53.48
instrument_04tm3p1.csv:4,2024-02-04T13:30:02Z,29.68,28.2,28.56,53.47
instrument_04tm3p1.csv:4,2024-02-04T13:45:03Z,29.95,28.52,28.88,50.73
instrument_04tm3p1.csv:4,2024-02-04T14:00:02Z,30.89,29.02,29.5,49.4
instrument_04tm3p1.csv:4,2024-02-04T14:15:03Z,30.22,28.44,28.81,50.18
instrument_04tm3p1.csv:4,2024-02-04T14:30:02Z,29.32,27.92,28.25,51.06
instrument_04tm3p1.csv:4,2024-02-04T14:45:03Z,29.22,27.77,28.06,52.65
instrument_04tm3p1.csv:4,2024-02-04T15:00:04Z,29.05,27.47,27.69,51.86
instrument_04tm3p1.csv:4,2024-02-04T15:15:03Z,28.69,27.11,27.31,53.7
instrument_04tm3p1.csv:4,2024-02-04T15:30:03Z,27.4,26.36,26.5,57.02
instrument_04tm3p1.csv:4,2024-02-04T15:45:03Z,26.74,25.63,25.81,60.99
instrument_04tm3p1.csv:4,2024-02-04T16:00:03Z,25.15,24.34,24.94,65.84
instrument_04tm3p1.csv:4,2024-02-04T16:15:04Z,23.83,23.08,23.69,71.26
instrument_04tm3p1.csv:4,2024-02-04T16:30:02Z,22.76,22.09,22.56,74.97
instrument_04tm3p1.csv:4,2024-02-04T16:45:04Z,22.3,21.39,21.75,78.73
instrument_04tm3p1.csv:4,2024-02-04T17:00:02Z,21.49,20.81,21.19,80.63
instrument_04tm3p1.csv:4,2024-02-04T17:15:04Z,21.13,20.46,20.69,81.52
instrument_04tm3p1.csv:4,2024-02-04T17:30:02Z,20.73,20.02,20.25,83.49
instrument_04tm3p1.csv:4,2024-02-04T17:45:03Z,20.3,19.68,19.88,84.66
instrument_04tm3p1.csv:4,2024-02-04T18:00:03Z,20.3,19.75,19.88,83.62
instrument_04tm3p1.csv:4,2024-02-04T18:15:02Z,20.13,19.6,19.62,83.8
instrument_04tm3p1.csv:4,2024-02-04T18:30:02Z,19.99,19.46,19.5,84.44
instrument_04tm3p1.csv:4,2024-02-04T18:45:02Z,20.04,19.55,19.5,83.13
instrument_04tm3p1.csv:4,2024-02-04T19:00:02Z,20.55,20.15,19.88,81.04
instrument_04tm3p1.csv:4,2024-02-04T19:15:02Z,20.26,19.68,19.75,82.61
instrument_04tm3p1.csv:4,2024-02-04T19:30:02Z,19.93,19.38,19.44,84.81
instrument_04tm3p1.csv:4,2024-02-04T19:45:02Z,19.54,18.93,19.06,86.79
instrument_04tm3p1.csv:4,2024-02-04T20:00:02Z,19.4,18.73,18.81,88.35
instrument_04tm3p1.csv:4,2024-02-04T20:15:02Z,19.13,18.43,18.5,89.54
instrument_04tm3p1.csv:4,2024-02-04T20:30:02Z,18.96,18.36,18.5,90.02
instrument_04tm3p1.csv:4,2024-02-04T20:45:02Z,19.01,18.43,18.44,89.97
instrument_04tm3p1.csv:4,2024-02-04T21:00:02Z,18.97,18.32,18.44,91.09
instrument_04tm3p1.csv:4,2024-02-04T21:15:02Z,19.27,18.82,18.75,90.89
instrument_04tm3p1.csv:4,2024-02-04T21:30:02Z,21.02,20.57,20.56,85.39
instrument_04tm3p1.csv:4,2024-02-04T21:45:02Z,21.47,21,21.06,91.21
instrument_04tm3p1.csv:4,2024-02-04T22:00:02Z,21.58,21.12,21.19,93.13
instrument_04tm3p1.csv:4,2024-02-04T22:15:02Z,21.53,21.04,21.06,93.54
instrument_04tm3p1.csv:4,2024-02-04T22:30:02Z,21.5,21,21,93.41
instrument_04tm3p1.csv:4,2024-02-04T22:45:02Z,21.37,20.88,20.88,93.22
instrument_04tm3p1.csv:4,2024-02-04T23:00:02Z,21.41,20.91,20.94,93.04
instrument_04tm3p1.csv:4,2024-02-04T23:15:02Z,21.46,20.91,20.94,93.85
instrument_04tm3p1.csv:4,2024-02-04T23:30:02Z,19.44,18.97,19.06,89.61
instrument_04tm3p1.csv:4,2024-02-04T23:45:02Z,18.36,17.82,18,95.71
instrument_06tm3p1.csv:6,2024-02-04T13:15:00Z,34.16,33.62,34.06,57.62
instrument_07tm3p1.csv:7,2024-02-04T08:00:02Z,31.31,30.63,30.38,75.46
instrument_07tm3p1.csv:7,2024-02-04T08:15:02Z,31.52,31.04,30.69,72.86
instrument_07tm3p1.csv:7,2024-02-04T08:30:03Z,31.97,31.42,31.25,71.34
instrument_07tm3p1.csv:7,2024-02-04T08:45:04Z,31.92,31.45,31.12,70.38
instrument_07tm3p1.csv:7,2024-02-04T09:00:02Z,32.2,31.75,31.44,69.43
instrument_07tm3p1.csv:7,2024-02-04T09:15:02Z,32.61,32.03,31.81,69.99
instrument_07tm3p1.csv:7,2024-02-04T09:30:02Z,32.39,31.79,31.38,68.49
instrument_07tm3p1.csv:7,2024-02-04T09:45:04Z,32.59,31.92,31.62,69.06
instrument_07tm3p1.csv:7,2024-02-04T10:00:02Z,32.43,31.99,31.69,65.47
instrument_07tm3p1.csv:7,2024-02-04T10:15:02Z,32.03,31.66,31.31,66.88
instrument_07tm3p1.csv:7,2024-02-04T10:30:03Z,32.69,32.21,31.75,62.31
instrument_07tm3p1.csv:7,2024-02-04T10:45:04Z,32.13,31.8,31.38,67.78
instrument_07tm3p1.csv:7,2024-02-04T11:00:02Z,32.49,31.96,31.62,65.1
instrument_07tm3p1.csv:7,2024-02-04T11:15:02Z,32.42,31.97,31.75,65.86
instrument_07tm3p1.csv:7,2024-02-04T11:30:02Z,32.4,31.94,31.75,67.84
instrument_07tm3p1.csv:7,2024-02-04T11:45:03Z,32.59,32.09,31.88,67.12
instrument_07tm3p1.csv:7,2024-02-04T12:00:03Z,32.31,31.83,31.69,69.59
instrument_07tm3p1.csv:7,2024-02-04T12:15:04Z,31.64,31.49,31,68.28
instrument_07tm3p1.csv:7,2024-02-04T12:30:03Z,31.9,31.55,31.25,70.46
instrument_07tm3p1.csv:7,2024-02-04T12:45:02Z,31.14,30.88,30.56,70.81
instrument_07tm3p1.csv:7,2024-02-04T13:00:02Z,31.63,31.19,31.06,71.47
instrument_07tm3p1.csv:7,2024-02-04T13:15:02Z,30.91,30.63,30.38,72.37
instrument_07tm3p1.csv:7,2024-02-04T13:30:02Z,31.23,30.77,30.69,71.97
instrument_07tm3p1.csv:7,2024-02-04T13:45:04Z,30.76,30.4,30.19,72.1
instrument_07tm3p1.csv:7,2024-02-04T14:00:03Z,30.66,30.23,30.06,75
instrument_07tm3p1.csv:7,2024-02-04T14:15:03Z,30.21,29.73,29.69,75.62
instrument_07tm3p1.csv:7,2024-02-04T14:30:03Z,30.19,29.63,29.62,77.07
instrument_07tm3p1.csv:7,2024-02-04T14:45:03Z,29.86,29.29,29.25,77.56
instrument_07tm3p1.csv:7,2024-02-04T15:00:02Z,29.63,29.1,29.06,79.24
instrument_07tm3p1.csv:7,2024-02-04T15:15:02Z,29.35,28.8,28.81,80.12
instrument_07tm3p1.csv:7,2024-02-04T15:30:00Z,29.25,28.66,28.62,81.2
instrument_07tm3p1.csv:7,2024-02-04T15:45:01Z,29,28.37,28.38,81.68
instrument_07tm3p1.csv:7,2024-02-04T16:00:00Z,28.97,28.32,28.38,81.8
instrument_07tm3p1.csv:7,2024-02-04T16:15:00Z,29.04,28.4,28.44,81.68
instrument_07tm3p1.csv:7,2024-02-04T16:30:00Z,28.95,28.31,28.31,82.02
instrument_07tm3p1.csv:7,2024-02-04T16:45:00Z,28.94,28.32,28.38,82.18
instrument_07tm3p1.csv:7,2024-02-04T17:00:22Z,28.89,28.23,28.25,82.74
instrument_07tm3p1.csv:7,2024-02-04T17:15:03Z,28.89,28.23,28.25,83.47
instrument_07tm3p1.csv:7,2024-02-04T17:30:03Z,28.84,28.19,28.31,83.44
instrument_07tm3p1.csv:7,2024-02-04T17:45:03Z,28.88,28.2,28.25,83.37
instrument_07tm3p1.csv:7,2024-02-04T18:00:02Z,28.81,28.17,28.19,83.83
instrument_07tm3p1.csv:7,2024-02-04T18:15:02Z,28.76,28.1,28.12,83.94
instrument_07tm3p1.csv:7,2024-02-04T18:30:02Z,28.85,28.19,28.25,84.17
instrument_07tm3p1.csv:7,2024-02-04T18:45:00Z,28.76,28.1,28.19,84.86
instrument_07tm3p1.csv:7,2024-02-04T19:00:00Z,28.8,28.12,28.12,84.81
instrument_07tm3p1.csv:7,2024-02-04T19:15:01Z,28.96,28.29,28.31,85
instrument_07tm3p1.csv:7,2024-02-04T19:30:00Z,28.93,28.23,28.31,85.85
instrument_07tm3p1.csv:7,2024-02-04T19:45:00Z,28.79,28.13,28.19,85.94
instrument_07tm3p1.csv:7,2024-02-04T20:00:00Z,28.89,28.22,28.25,85.83
instrument_07tm3p1.csv:7,2024-02-04T20:15:00Z,28.97,28.31,28.38,85.52
instrument_07tm3p1.csv:7,2024-02-04T20:30:00Z,28.9,28.22,28.25,86.5
instrument_07tm3p1.csv:7,2024-02-04T20:45:01Z,28.81,28.16,28.19,85.59
instrument_07tm3p1.csv:7,2024-02-04T21:00:00Z,28.68,28.01,28,86.26
instrument_07tm3p1.csv:7,2024-02-04T21:15:00Z,28.51,27.84,27.94,86.58
